,Unnamed: 0,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
1280,6476,3,4054,0,1,0,0,0,0,0,0,1,0,0,0,0.22893416370566838,0.23255804180912948,0.7011047335208582,0.273307241562033,0.3995160000582137,0.36185835509754144
1281,2776,1,3253,0,1,0,0,0,0,0,0,1,0,0,0,0.22893416370566838,0.019692255703840894,-0.6468355994858852,0.3535128540853931,0.3995160000582137,0.37623376177164314
1282,30941,6,449,0,0,0,0,1,0,0,0,0,1,0,0,-1.1662687878375473,0.3744685658793168,-0.6468355994858852,-1.5357749075759635,-1.5219280634355306,-1.4925691058615358
1283,22774,5,10797,0,0,1,0,0,1,0,0,0,0,0,0,0.46146798896287095,-0.8317708887172983,-0.6468355994858852,0.7278057125277373,0.6868347385245681,0.5918648618831637
1284,5597,SI1,3869,0,0,0,1,0,0,0,0,0,1,0,0,0.46146798896287095,0.23255804180912948,-0.1975221551503041,0.6743353041788306,0.5880689221767587,0.663741895253671
1285,7708,1,4277,0,0,0,1,0,0,0,0,1,0,0,0,0.5248863049421081,0.800200138089889,0.25179128918527705,0.6743353041788306,0.6419411856391997,0.7643697419723797
1286,36801,7,956,0,0,0,1,0,0,0,0,1,0,0,0,-1.0394321558790731,-1.2575024609278704,0.7011047335208582,-1.2238641922073437,-1.2525667461233227,-1.3344396324464207
1287,40206,3,1122,0,0,0,0,1,0,0,0,0,0,0,1,-0.5532250667049221,1.0840211862302687,-0.6468355994858852,-0.4752784753226553,-0.5342698999574375,-0.3856627919557302
1288,21607,SI1,9704,0,0,0,1,0,0,0,0,0,0,0,1,2.0680653271035436,-0.33508405447163503,0.7011047335208582,1.8863312267540406,1.7912161395046167,1.7706482091594764
1289,2968,1,3298,0,0,0,0,1,1,0,0,0,0,0,0,0.2500736023654141,0.6582896140197017,0.7011047335208582,0.39807152770948157,0.45338826352065476,0.5056124218385554
1290,45210,3,1656,0,0,1,0,0,0,1,0,0,0,0,0,-0.5955039440244135,0.5163790899495092,-1.0961490438214665,-0.5643958225708322,-0.5252911893803641,-0.48629063867443967
1291,5419,1,3822,0,0,0,1,0,0,0,0,0,1,0,0,0.5460257436018537,0.8711554001249852,-0.1975221551503041,0.6743353041788306,0.6329624750621263,0.7643697419723797
1292,49732,3,2154,0,0,1,0,0,0,0,0,0,0,1,0,-0.19385460948924557,0.3035133038442257,-1.0961490438214665,-0.020780004356951015,0.013431445244050495,0.031224001593209774
1293,39320,SI1,1071,0,0,0,0,1,0,0,0,0,1,0,0,-0.5743645053646679,-0.33508405447163503,1.1504181778564393,-0.502013679497108,-0.43550408360962795,-0.5006660453485408
1294,28898,5,684,0,0,0,1,0,0,0,0,1,0,0,0,-1.0394321558790731,-0.4060393165067262,0.7011047335208582,-1.250599396381797,-1.2256306143921027,-1.2625625990759142
1295,36535,3,945,0,0,0,1,0,0,0,1,0,0,0,0,-0.7857588919621249,0.09064751773893709,0.25179128918527705,-0.8139243948657285,-0.8575034807320863,-0.8169249921787713
1296,17255,3,6906,0,0,0,1,0,0,0,0,1,0,0,0,0.6305834982408366,-0.5479498405769186,0.7011047335208582,0.7901878556014608,0.8394728183348188,0.7356189286241777
1297,16541,7,6607,0,0,1,0,0,1,0,0,0,0,0,0,-0.3418306801074653,0.5163790899495092,-1.0961490438214665,-0.19010296412848804,-0.2200150297598629,-0.1412808784960063
1298,40316,4,1125,0,0,0,1,0,0,1,0,0,0,0,0,-0.8280377692816161,0.019692255703840894,-1.0961490438214665,-0.8495713337649995,-0.8934183230403806,-0.8600512122010752
1299,44459,SI1,1593,0,0,0,0,1,1,0,0,0,0,0,0,-0.5109461893854308,0.9421106621600813,-0.6468355994858852,-0.466366740597837,-0.4444827941867021,-0.35691197860752744
1300,46024,3,1728,0,0,1,0,0,0,1,0,0,0,0,0,-0.46866731206593953,-0.689860364647111,-0.6468355994858852,-0.32377898500075414,-0.2828660037993773,-0.3712873852816285
1301,32165,7,787,0,0,1,0,0,0,0,1,0,0,0,0,-1.0817110331985644,-0.26412879243653886,-0.1975221551503041,-1.3308050089051564,-1.315417720162838,-1.3344396324464207
1302,43725,3,1438,0,0,0,0,1,0,0,0,1,0,0,0,-0.5955039440244135,0.800200138089889,-1.5454624881570476,-0.5643958225708322,-0.5342698999574375,-0.4575398253262369
1303,6955,SI1,4144,0,0,0,1,0,0,0,0,0,1,0,0,0.44032855030312523,-0.05126300633125026,0.7011047335208582,0.6208648958299245,0.5790902115996852,0.5918648618831637
1304,9938,SI1,4693,0,0,0,0,1,1,0,0,0,0,0,0,0.22893416370566838,0.44542382791441304,1.5997316221920204,0.3713363235350282,0.4084947106352871,0.4481107951421498
1305,44770,6,1621,0,0,1,0,0,1,0,0,0,0,0,0,-0.7857588919621249,0.019692255703840894,-1.0961490438214665,-0.7693657212416402,-0.794652506692571,-0.7737987721564669
1306,39987,3,1107,0,0,1,0,0,0,0,1,0,0,0,0,-0.8068983306218706,0.019692255703840894,-0.6468355994858852,-0.8139243948657285,-0.8395460595779387,-0.8169249921787713
1307,28720,3,680,0,0,0,1,0,0,1,0,0,0,0,0,-1.0182927172193275,-0.12221826836634646,0.7011047335208582,-1.2416876616569787,-1.2256306143921027,-1.2338117857277113
1308,20406,5,8770,0,0,0,1,0,0,0,0,0,0,0,1,1.5184399219501554,0.5163790899495092,0.7011047335208582,1.4050975516138837,1.4590038481528946,1.497515482351551
1309,41486,6,1232,0,0,0,0,1,0,0,1,0,0,0,0,-0.8491772079413619,0.6582896140197017,-0.1975221551503041,-0.9565121504628122,-0.9293331653486748,-0.8744266188751769
1310,13796,SI1,5622,0,0,0,1,0,0,0,0,0,1,0,0,0.8419778848382933,-0.4060393165067262,1.1504181778564393,1.0129812237219038,0.9741534769909218,0.9368746220615964
1311,48363,3,1963,0,0,1,0,0,1,0,0,0,0,0,0,-0.489806750725685,-0.26412879243653886,-1.0961490438214665,-0.3416024544503892,-0.3277595566847458,-0.35691197860752744
1312,49710,5,2147,0,0,1,0,0,0,0,0,1,0,0,0,-0.46866731206593953,0.09064751773893709,-0.6468355994858852,-0.3683376586248426,-0.3816318201471869,-0.35691197860752744
1313,29588,1,706,0,0,1,0,0,0,1,0,0,0,0,0,-0.7223405759828877,-0.19317353040144264,-1.0961490438214665,-0.7069835781679158,-0.6689505586135414,-0.7019217387859602
1314,6346,SI1,4032,0,1,0,0,0,0,1,0,0,0,0,0,0.46146798896287095,1.7226185445461295,-0.6468355994858852,0.5317475485817469,0.4982818164060224,0.7356189286241777
1315,12284,1,5215,0,0,0,0,1,0,0,0,0,0,0,1,1.2013483420539703,0.5873343519846054,0.25179128918527705,1.1466572445941698,1.2614722154572762,1.2818843822400299
1316,34947,1,378,0,1,0,0,0,0,0,0,0,1,0,0,-1.0394321558790731,1.0130659241951776,-1.0961490438214665,-1.2951580700058856,-1.2795028778545439,-1.190685565705407
1317,3389,1,408,0,0,0,0,1,0,0,1,0,0,0,0,-1.0182927172193275,0.8711554001249852,0.25179128918527705,-1.2238641922073437,-1.2166519038150285,-1.1331839390090013
1318,21522,5,9621,0,0,1,0,0,0,0,0,0,1,0,0,1.222487780713716,-0.33508405447163503,-0.6468355994858852,1.2625097960168001,1.3333019000738648,1.2387581622177253
1319,13763,SI1,5610,0,0,1,0,0,0,0,0,1,0,0,0,0.6517229369005824,-0.12221826836634646,-0.6468355994858852,0.7812761208766433,0.8664089500660389,0.8074959619946842
1320,35162,6,891,0,0,1,0,0,0,0,0,0,0,1,0,-0.8068983306218706,0.16160277977403328,-1.320805765989257,-0.840659599040182,-0.8215886384237919,-0.8025495855046696
1321,24021,4,12196,0,0,0,0,1,0,1,0,0,0,0,0,1.2859060966929527,-1.8960998192437262,-0.1975221551503041,1.3961858168890662,1.4949186904611889,1.1525057221731176
1322,18124,3,7338,0,0,1,0,0,0,0,1,0,0,0,0,0.46146798896287095,0.5163790899495092,-1.0961490438214665,0.5941296916554712,0.6239837644850529,0.6781173019277721
1323,22921,SI1,10960,0,0,1,0,0,0,0,0,0,1,0,0,1.6029976765891383,0.44542382791441304,0.25179128918527705,1.4853031641372432,1.5128761116153364,1.5550171090479565
1324,43987,SI1,394,0,0,1,0,0,0,0,0,1,0,0,0,-1.1239899105180557,0.16160277977403328,-1.5454624881570476,-1.4555692950526042,-1.4411196682418677,-1.420692072491029
1325,17780,1,7162,0,0,0,1,0,0,0,0,0,0,1,0,1.5184399219501554,0.5873343519846054,0.7011047335208582,1.3961858168890662,1.4320677164216735,1.497515482351551
1326,40610,4,498,0,0,1,0,0,0,0,0,0,1,0,0,-1.060571594538819,0.019692255703840894,-0.1975221551503041,-1.286246335281068,-1.261545456700397,-1.2769380057500153
1327,38420,7,1026,0,0,0,1,0,0,1,0,0,0,0,0,-1.0394321558790731,0.09064751773893709,0.25179128918527705,-1.2951580700058856,-1.2705241672774703,-1.2625625990759142
1328,9859,SI1,4678,0,0,0,0,1,0,0,1,0,0,0,0,0.48260742762261666,1.225931710300461,-0.1975221551503041,0.611953161105107,0.5701115010226111,0.7499943352982786
1329,38557,5,1034,0,0,1,0,0,1,0,0,0,0,0,0,-1.0182927172193275,0.16160277977403328,-0.6468355994858852,-1.2149524574825261,-1.2076731932379552,-1.190685565705407
1330,8416,1,4404,0,0,0,0,1,0,1,0,0,0,0,0,0.48260742762261666,-0.7608156266822022,2.0490450665276017,0.647600100004378,0.677856027947494,0.5631140485349609
1331,46509,4,1779,0,0,1,0,0,1,0,0,0,0,0,0,-0.5955039440244135,0.5163790899495092,-0.1975221551503041,-0.5643958225708322,-0.5252911893803641,-0.48629063867443967
1332,27719,4,648,0,0,0,1,0,0,0,0,0,0,1,0,-0.9971532785595817,-1.3994129849980628,1.1504181778564393,-1.116923375509531,-1.1448222191984398,-1.2481871924018124
1333,14712,3,605,0,0,1,0,0,0,0,1,0,0,0,0,-1.0394321558790731,-0.33508405447163503,-1.0961490438214665,-1.2595111311066145,-1.2525667461233227,-1.2769380057500153
1334,9274,1,4564,0,0,1,0,0,0,1,0,0,0,0,0,0.5883046209213452,-0.12221826836634646,-1.0961490438214665,0.8080113250510966,0.7856005548723769,0.7787451486464821
1335,11825,SI1,5095,0,0,1,0,0,0,0,0,0,1,0,0,0.5460257436018537,-0.26412879243653886,-0.1975221551503041,0.6921587736284665,0.7407070019870092,0.6781173019277721
1336,17547,4,7059,0,0,0,1,0,0,0,0,1,0,0,0,0.46146798896287095,-0.7608156266822022,0.25179128918527705,0.718893977802919,0.6958134491016416,0.6062402685572654
1337,14145,1,5739,0,0,0,1,0,0,0,0,1,0,0,0,0.9053962008175304,0.09064751773893709,0.25179128918527705,1.039716427896357,0.9651747664138485,1.0087516554321043
1338,13905,5,5661,0,0,0,0,1,0,0,0,0,0,0,1,0.5883046209213452,-1.2575024609278704,1.1504181778564393,0.7634526514270082,0.7856005548723769,0.6062402685572654
1339,45323,3,524,0,0,0,0,1,0,0,1,0,0,0,0,-1.0394321558790731,0.8711554001249852,-1.0961490438214665,-1.2773346005562496,-1.2795028778545439,-1.190685565705407
1340,46601,SI1,1786,0,0,1,0,0,1,0,0,0,0,0,0,-0.5320856280451765,-0.7608156266822022,-0.6468355994858852,-0.3683376586248426,-0.39958924130133444,-0.4575398253262369
1341,26205,4,15585,0,0,0,0,1,0,0,1,0,0,0,0,1.4973004832904098,-0.9027261507523945,-1.0961490438214665,1.4942148988620607,1.584705796231925,1.396887635632841
1342,17207,SI1,6874,0,0,0,1,0,0,0,1,0,0,0,0,0.9476750781370218,-0.12221826836634646,0.7011047335208582,1.0218929584467222,1.063940582761658,1.0231270621062054
1343,22714,4,10730,0,0,0,0,1,0,1,0,0,0,0,0,0.9265356394772761,-0.19317353040144264,0.25179128918527705,1.039716427896357,1.0908767144928782,1.0375024687803065
1344,29809,SI1,709,0,1,0,0,0,1,0,0,0,0,0,0,-1.0394321558790731,1.4387974964057446,-0.1975221551503041,-1.268422865831432,-1.2974602990086914,-1.147559345683103
1345,37847,3,1002,0,0,1,0,0,1,0,0,0,0,0,0,-0.976013839899836,0.5873343519846054,-0.6468355994858852,-1.1436585796839842,-1.1897157720838083,-1.104433125660799
1346,11879,4,5111,0,0,0,0,1,0,0,0,1,0,0,0,0.3346313570043967,-0.05126300633125026,0.25179128918527705,0.48718887495765845,0.5611327904455377,0.519987828512657
1347,4060,SI1,571,0,0,1,0,0,0,0,0,1,0,0,0,-0.9971532785595817,0.5873343519846054,-1.0961490438214665,-1.1614820491336193,-1.1986944826608819,-1.1188085323349002
1348,15644,3,6272,0,1,0,0,0,0,1,0,0,0,0,0,0.44032855030312523,-3.1023392738403466,2.0490450665276017,0.7545409167021899,0.7317282914099358,0.33310754174933865
1349,35705,3,911,0,0,0,1,0,1,0,0,0,0,0,0,-1.0394321558790731,-0.9736814127874908,0.7011047335208582,-1.2149524574825261,-1.2435880355462494,-1.3056888190982179
1350,37940,4,486,0,0,1,0,0,0,0,0,0,0,1,0,-1.0394321558790731,0.3035133038442257,-1.5903938325906064,-1.268422865831432,-1.2435880355462494,-1.2194363790536096
1351,42062,SI1,1271,0,0,0,0,1,0,0,1,0,0,0,0,-0.5955039440244135,1.3678422343706536,-1.0961490438214665,-0.5822192920204681,-0.5432486105345109,-0.4144136053039324
1352,16375,SI1,608,0,0,0,0,1,1,0,0,0,0,0,0,-0.976013839899836,0.7292448760547928,-1.0961490438214665,-1.1614820491336193,-1.1358435086213665,-1.0756823123125963
1353,2150,0,3127,0,1,0,0,0,0,0,0,1,0,0,0,0.715141252879819,1.1549764482653648,0.25179128918527705,0.7723643861518258,0.8035579760265245,0.9368746220615964
1354,7320,SI1,4207,0,0,0,0,1,0,0,0,0,0,1,0,0.46146798896287095,-0.6189051026120148,0.7011047335208582,0.6030414263802887,0.6598986067933472,0.5487386418608599
1355,35264,6,895,0,0,1,0,0,0,1,0,0,0,0,0,-1.0394321558790731,0.019692255703840894,-0.6468355994858852,-1.2595111311066145,-1.261545456700397,-1.2481871924018124
1356,33125,6,816,0,0,0,0,1,0,0,0,1,0,0,0,-1.0182927172193275,0.5163790899495092,-0.1975221551503041,-1.2595111311066145,-1.1807370615067343,-1.1619347523572041
1357,21488,3,9581,0,0,0,1,0,1,0,0,0,0,0,0,0.9053962008175304,0.16160277977403328,1.1504181778564393,0.9149521417489094,0.9651747664138485,0.994376248758002
1358,49299,1,539,0,1,0,0,0,0,0,0,0,0,1,0,-0.8068983306218706,1.225931710300461,-0.1975221551503041,-0.9030417421139054,-0.8934183230403806,-0.7737987721564669
1359,38734,6,1043,0,0,1,0,0,0,0,0,1,0,0,0,-0.8280377692816161,0.44542382791441304,-1.5454624881570476,-0.8763065379394521,-0.8575034807320863,-0.8169249921787713
1360,5316,1,3804,0,0,0,1,0,0,0,0,1,0,0,0,0.672862375560328,0.5163790899495092,-0.1975221551503041,0.7367174472525548,0.6958134491016416,0.7787451486464821
1361,35668,3,908,0,0,1,0,0,0,1,0,0,0,0,0,-0.7857588919621249,-0.12221826836634646,-0.1975221551503041,-0.8228361295905461,-0.8036312172696444,-0.8169249921787713
1362,3284,7,3363,0,0,1,0,0,0,0,0,1,0,0,0,-0.3418306801074653,0.09064751773893709,-0.6468355994858852,-0.19010296412848804,-0.17512147687449522,-0.17003169184420905
1363,44182,3,1568,0,0,0,0,1,0,1,0,0,0,0,0,-0.6166433826841593,0.44542382791441304,-0.1975221551503041,-0.6267779656445565,-0.6150782951510995,-0.572543078719048
1364,43458,SI1,1416,0,0,1,0,0,0,0,0,0,1,0,0,-0.38410955742695674,0.09064751773893709,-1.5454624881570476,-0.243573372477394,-0.21103631918278873,-0.21315791186651356
1365,1973,3,3091,0,0,1,0,0,0,1,0,0,0,0,0,-0.15157573216975415,-0.689860364647111,-0.1975221551503041,0.06833734289122587,0.09423984043771248,0.002473188245006993
1366,19737,4,8303,0,0,1,0,0,0,1,0,0,0,0,0,0.48260742762261666,0.3035133038442257,-1.5454624881570476,0.6386883652795596,0.6688773173704206,0.6924927086018731
1367,22881,6,10922,0,0,0,0,1,0,0,0,1,0,0,0,0.9899539554565132,-1.115591936857678,0.7011047335208582,1.1288337751445348,1.2165786625719086,1.0087516554321043
1368,24842,5,13247,0,0,1,0,0,0,0,0,0,0,1,0,1.9200892564853236,-0.05126300633125026,-0.1975221551503041,1.743743471156957,1.7104077443109547,1.6987711757889699
1369,2344,SI1,3171,0,0,1,0,0,0,0,0,1,0,0,0,-0.08815741619051702,0.019692255703840894,-1.0961490438214665,0.08616081234086093,0.11219726159185923,0.10310103496371704
1370,13527,SI1,5544,0,0,0,1,0,0,1,0,0,0,0,0,0.44032855030312523,-0.7608156266822022,0.7011047335208582,0.6208648958299245,0.597047632753832,0.5056124218385554
1371,18450,3,7504,0,0,0,0,1,0,0,0,0,0,0,1,1.5395793606099013,1.225931710300461,0.25179128918527705,1.3961858168890662,1.3692167423821593,1.5550171090479565
1372,31944,3,776,0,0,1,0,0,0,0,1,0,0,0,0,-1.0394321558790731,-0.7608156266822022,-0.1975221551503041,-1.2238641922073437,-1.2795028778545439,-1.3056888190982179
1373,21504,4,9596,0,0,1,0,0,0,0,1,0,0,0,0,0.8631173234980389,-0.7608156266822022,-0.1975221551503041,1.0486281626211746,1.0190470298762895,0.9224992153874954
1374,53740,3,2723,0,1,0,0,0,0,1,0,0,0,0,0,-0.13043629351000843,1.0840211862302687,1.1504181778564393,-0.038603473806586866,0.013431445244050495,0.11747644163781812
1375,26885,1,16824,0,0,0,0,1,0,0,1,0,0,0,0,2.7445273642154056,0.6582896140197017,1.5997316221920204,2.100212860149666,2.1773006943187805,2.230661222730721
1376,25557,3,14386,0,0,0,1,0,0,1,0,0,0,0,0,1.4973004832904098,-0.7608156266822022,1.1504181778564393,1.5120383683116965,1.4410464269987477,1.3537614156105364
1377,16235,SI1,6494,0,0,0,1,0,0,0,0,1,0,0,0,0.8631173234980389,0.8711554001249852,1.1504181778564393,0.9773342848226328,0.9292599241055541,1.0662532821285087
1378,43287,3,507,0,0,1,0,0,0,0,0,0,1,0,0,-1.0182927172193275,-0.5479498405769186,-0.1975221551503041,-1.1882172533080728,-1.1717583509296607,-1.2194363790536096
1379,33491,3,828,0,0,1,0,0,0,0,1,0,0,0,0,-0.9971532785595817,0.5163790899495092,-0.6468355994858852,-1.1882172533080728,-1.2166519038150285,-1.147559345683103
1380,5745,SI1,3894,0,0,1,0,0,0,0,0,1,0,0,0,0.22893416370566838,-1.115591936857678,-0.6468355994858852,0.4693654055080234,0.51623923756017,0.34748294842344035
1381,1342,SI1,2961,0,0,1,0,0,0,1,0,0,0,0,0,-0.06701797753077131,-0.8317708887172983,-0.1975221551503041,0.17527815958903858,0.19300565678552123,0.08872562828961533
1382,52213,1,2482,0,0,0,0,1,0,0,0,0,0,0,1,0.22893416370566838,0.800200138089889,-1.0961490438214665,0.3713363235350282,0.4084947106352871,0.4912370151644543
1383,36032,SI1,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.8068983306218706,-0.05126300633125026,0.7011047335208582,-0.8763065379394521,-0.9023970336174539,-0.888802025549278
1384,48907,3,2041,0,0,0,0,1,0,0,1,0,0,0,0,-0.362970118767211,-1.3994129849980628,0.25179128918527705,-0.1455442905043996,-0.11227050283497998,-0.28503494523702017
1385,4290,SI1,3586,0,0,0,0,1,0,1,0,0,0,0,0,0.2712130410251598,1.0840211862302687,-0.1975221551503041,0.45154193605838755,0.4084947106352871,0.5631140485349609
1386,46631,4,526,0,0,1,0,0,0,0,0,0,1,0,0,-1.0394321558790731,0.6582896140197017,-1.0961490438214665,-1.3040698047307029,-1.2705241672774703,-1.2194363790536096
1387,34938,SI1,377,0,0,1,0,0,0,0,0,1,0,0,0,-1.1239899105180557,0.019692255703840894,-1.0961490438214665,-1.4555692950526042,-1.4411196682418677,-1.4350674791651308
1388,33694,6,838,0,0,1,0,0,0,0,0,1,0,0,0,-0.976013839899836,0.019692255703840894,-1.0961490438214665,-1.1080116407847134,-1.090949955735999,-1.0900577189866973
1389,21845,4,9904,0,0,0,0,1,0,1,0,0,0,0,0,0.8631173234980389,-1.6832340331384426,-0.6468355994858852,1.093186836245264,1.1537276885323933,0.8793729953651909
1390,33291,1,462,0,0,0,0,1,1,0,0,0,0,0,0,-1.0182927172193275,0.5163790899495092,-1.0961490438214665,-1.2595111311066145,-1.234609324969176,-1.190685565705407
1391,27306,SI1,17804,0,1,0,0,0,0,0,0,1,0,0,0,2.57541185493744,1.5097527584408408,1.1504181778564393,1.8685077573044049,1.8271309818129111,2.0725317493156052
1392,12271,4,5209,0,0,0,1,0,0,0,0,0,0,0,1,0.9265356394772761,-1.1865471988927743,1.1504181778564393,1.057539897345993,1.1088341356470257,0.9081238087133943
1393,3366,3,407,0,0,0,0,1,0,0,0,1,0,0,0,-1.1451293491778016,0.09064751773893709,-0.1975221551503041,-1.4823044992270575,-1.4680557999730888,-1.4638182925133336
1394,16402,3,6547,0,0,0,1,0,0,0,0,0,1,0,0,0.8631173234980389,-0.8317708887172983,0.25179128918527705,0.9862460195474512,1.0459831616075104,0.8937484020392932
1395,46343,3,1758,0,0,0,0,1,1,0,0,0,0,0,0,-0.6166433826841593,1.0840211862302687,-1.5454624881570476,-0.5733075572956498,-0.6060995845740261,-0.47191523200033797
1396,34735,4,876,0,0,1,0,0,0,1,0,0,0,0,0,-0.8914560852608533,-0.4060393165067262,-0.6468355994858852,-0.9565121504628122,-0.9383118759257483,-0.9750544655938863
1397,16407,1,6552,0,0,1,0,0,0,0,0,0,1,0,0,1.074511710095496,-0.4769945785418224,-0.1975221551503041,1.2268628571175293,1.1896425308406877,1.1381303154990166
1398,32508,1,798,0,0,0,0,1,0,1,0,0,0,0,0,-0.8280377692816161,0.9421106621600813,-0.1975221551503041,-0.8852182726642704,-0.9113757441945273,-0.8025495855046696
1399,40561,4,1151,0,0,0,0,1,1,0,0,0,0,0,0,-0.8068983306218706,0.7292448760547928,-0.1975221551503041,-0.8763065379394521,-0.8575034807320863,-0.7881741788305685
1400,6849,1,4125,0,1,0,0,0,0,0,0,0,1,0,0,0.44032855030312523,0.6582896140197017,0.25179128918527705,0.5317475485817469,0.5521540798684643,0.6206156752313665
1401,29288,1,436,0,0,1,0,0,0,0,0,1,0,0,0,-1.0182927172193275,0.16160277977403328,-1.5454624881570476,-1.1882172533080728,-1.1627796403525874,-1.147559345683103
1402,53849,3,2741,0,0,1,0,0,0,0,0,0,0,0,1,0.05981865442770271,-0.12221826836634646,-0.6468355994858852,0.2554837721123979,0.2917714731333308,0.26123050837883205
1403,29745,6,708,0,0,1,0,0,0,0,0,0,1,0,0,-0.9971532785595817,0.16160277977403328,-1.5454624881570476,-1.1793055185832553,-1.1627796403525874,-1.147559345683103
1404,8060,3,583,0,0,0,0,1,0,0,0,0,1,0,0,-0.912595523920599,-0.5479498405769186,-1.0961490438214665,-0.9743356199124473,-0.9472905865028216,-1.003805278942089
1405,50247,3,2234,0,1,0,0,0,0,0,0,0,0,1,0,-0.19385460948924557,-1.6832340331384426,-0.1975221551503041,0.050513873441590015,0.09423984043771248,-0.1269054718219052
1406,34974,6,472,0,0,0,0,1,1,0,0,0,0,0,0,-1.187408226497293,-0.9027261507523945,-1.0961490438214665,-1.5179514381263284,-1.5219280634355306,-1.578821545906144
1407,22659,6,10704,0,0,0,0,1,0,1,0,0,0,0,0,0.46146798896287095,0.3744685658793168,-0.6468355994858852,0.6208648958299245,0.677856027947494,0.6924927086018731
1408,7531,1,4242,0,1,0,0,0,0,0,1,0,0,0,0,0.46146798896287095,1.3678422343706536,0.7011047335208582,0.5941296916554712,0.5072605269830966,0.7212435219500766
1409,43776,SI1,1440,0,0,1,0,0,0,1,0,0,0,0,0,-0.5320856280451765,-0.8317708887172983,0.25179128918527705,-0.395072862799296,-0.3816318201471869,-0.47191523200033797
1410,37686,SI1,993,0,0,0,1,0,1,0,0,0,0,0,0,-0.7646194533023791,-0.5479498405769186,-0.1975221551503041,-0.7426305170671867,-0.7766950855384243,-0.8025495855046696
1411,20832,3,9057,0,0,0,1,0,0,0,0,0,0,1,0,1.5395793606099013,-1.9670550812788223,0.7011047335208582,1.6189791850095092,1.5667483750777775,1.2818843822400299
1412,48118,4,1937,0,0,1,0,0,0,0,1,0,0,0,0,-0.5320856280451765,-0.6189051026120148,-0.6468355994858852,-0.395072862799296,-0.3816318201471869,-0.4575398253262369
1413,9403,SI1,4586,0,1,0,0,0,0,0,1,0,0,0,0,0.44032855030312523,1.4387974964057446,0.25179128918527705,0.5050123444072944,0.45338826352065476,0.663741895253671
1414,5763,1,3897,0,0,0,0,1,0,0,1,0,0,0,0,0.46146798896287095,1.225931710300461,-0.6468355994858852,0.5941296916554712,0.5701115010226111,0.7356189286241777
1415,29480,3,702,0,0,0,1,0,0,1,0,0,0,0,0,-0.9971532785595817,-0.9027261507523945,0.25179128918527705,-1.134746844959166,-1.1089073768901456,-1.190685565705407
1416,407,4,555,0,0,0,0,1,0,1,0,0,0,0,0,-1.060571594538819,0.44542382791441304,-1.0961490438214665,-1.3486284783547915,-1.315417720162838,-1.291313412424117
1417,9725,1,4654,0,0,0,1,0,0,1,0,0,0,0,0,0.5671651822615995,-0.05126300633125026,2.0490450665276017,0.7367174472525548,0.7047921596787149,0.7068681152759742
1418,3080,1,3312,0,0,0,1,0,1,0,0,0,0,0,0,0.22893416370566838,-0.5479498405769186,1.5997316221920204,0.4069832624342991,0.3905372894811403,0.33310754174933865
1419,43941,SI1,515,0,1,0,0,0,1,0,0,0,0,0,0,-1.0394321558790731,1.1549764482653648,-1.0961490438214665,-1.3308050089051564,-1.3064390095857648,-1.2050609723795085
1420,33567,SI1,830,0,0,0,1,0,1,0,0,0,0,0,0,-0.7646194533023791,-1.1865471988927743,0.25179128918527705,-0.7337187823423692,-0.7048654009218357,-0.8313003988528724
1421,17697,3,7135,0,0,0,0,1,0,0,1,0,0,0,0,0.46146798896287095,1.4387974964057446,-1.0961490438214665,0.5317475485817469,0.597047632753832,0.7499943352982786
1422,28768,3,680,0,0,0,1,0,0,1,0,0,0,0,0,-1.0182927172193275,-0.8317708887172983,0.7011047335208582,-1.206040722757708,-1.1897157720838083,-1.2625625990759142
1423,16369,SI1,608,0,0,0,0,1,1,0,0,0,0,0,0,-0.976013839899836,-0.19317353040144264,1.1504181778564393,-1.1614820491336193,-1.1448222191984398,-1.1619347523572041
1424,2276,5,3157,0,0,1,0,0,0,1,0,0,0,0,0,-0.3206912414477196,0.23255804180912948,-1.9947759324926286,-0.1811912294036705,-0.15716405572034767,-0.1412808784960063
1425,47134,SI1,1830,0,0,0,0,1,0,0,0,0,1,0,0,-0.19385460948924557,0.5873343519846054,-0.1975221551503041,-0.06533867798104025,-0.013504686487170434,0.031224001593209774
1426,9518,1,4613,0,0,1,0,0,0,1,0,0,0,0,0,0.5883046209213452,0.44542382791441304,-0.1975221551503041,0.718893977802919,0.7496857125640826,0.7931205553205831
1427,45062,SI1,1641,1,0,0,0,0,0,1,0,0,0,0,0,-0.4475278734061938,1.8645290686163218,-0.1975221551503041,-0.4039845975241135,-0.42652537303255456,-0.21315791186651356
1428,23212,3,11220,0,0,0,0,1,0,0,0,0,1,0,0,1.4973004832904098,-1.2575024609278704,2.0490450665276017,1.4853031641372432,1.5218548221924098,1.3106351955882332
1429,6074,SI1,3968,0,0,0,1,0,0,0,0,0,0,1,0,0.6305834982408366,-0.12221826836634646,1.5997316221920204,0.8258347945007317,0.7676431337182301,0.7787451486464821
1430,47326,5,530,0,0,0,0,1,1,0,0,0,0,0,0,-1.187408226497293,0.5873343519846054,0.25179128918527705,-1.624892254824141,-1.5937577480521188,-1.5500707325579413
